Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
15097	996882	0	0	0.0	75.485	0.0	4984.41	15119	1328105	0	0	0.0	75.595	0.0	6640.525	telnet
15097	996882	0	0	0.0	75.1094527363184	0.0	4959.611940298508	15119	1328105	0	0	0.0	75.595	0.0	6640.525	telnet
15097	996882	0	0	0.0	75.1094527363184	0.0	4959.611940298508	15119	1328105	0	0	0.0	75.21890547263682	0.0	6607.487562189055	telnet
15097	996882	0	0	0.0	74.73762376237623	0.0	4935.059405940594	15119	1328105	0	0	0.0	75.21890547263682	0.0	6607.487562189055	telnet
15097	996882	0	0	0.0	74.73762376237623	0.0	4935.059405940594	15119	1328105	0	0	0.0	74.84653465346534	0.0	6574.777227722772	telnet
15099	997014	2	132	2.0	74.37931034482759	132.0	4911.399014778325	15119	1328105	0	0	0.0	74.84653465346534	0.0	6574.777227722772	telnet
15099	997014	2	132	2.0	74.37931034482759	132.0	4911.399014778325	15121	1328242	2	137	2.0	74.48768472906404	137.0	6543.064039408867	telnet
15178	1002258	79	5244	79.0	74.40196078431373	5244.0	4913.029411764706	15121	1328242	2	137	2.0	74.48768472906404	137.0	6543.064039408867	telnet
15178	1002258	79	5244	79.0	74.40196078431373	5244.0	4913.029411764706	15201	1335045	80	6803	80.0	74.51470588235294	6803.0	6544.338235294118	telnet
15336	1012686	158	10428	158.0	74.80975609756098	10428.0	4939.931707317073	15201	1335045	80	6803	80.0	74.51470588235294	6803.0	6544.338235294118	telnet
15336	1012686	158	10428	158.0	74.80975609756098	10428.0	4939.931707317073	15359	1348944	158	13899	158.0	74.9219512195122	13899.0	6580.214634146341	telnet
15402	1017042	66	4356	66.0	74.76699029126213	4356.0	4937.097087378641	15359	1348944	158	13899	158.0	74.9219512195122	13899.0	6580.214634146341	telnet
15402	1017042	66	4356	66.0	74.76699029126213	4356.0	4937.097087378641	15425	1354763	66	5819	66.0	74.87864077669903	5819.0	6576.519417475728	telnet
15424	1018494	22	1452	22.0	74.512077294686	1452.0	4920.260869565217	15425	1354763	66	5819	66.0	74.87864077669903	5819.0	6576.519417475728	telnet
15424	1018494	22	1452	22.0	74.512077294686	1452.0	4920.260869565217	15447	1356689	22	1926	22.0	74.6231884057971	1926.0	6554.053140096618	telnet
15504	1023774	80	5280	80.0	74.53846153846153	5280.0	4921.990384615385	15447	1356689	22	1926	22.0	74.6231884057971	1926.0	6554.053140096618	telnet
15504	1023774	80	5280	80.0	74.53846153846153	5280.0	4921.990384615385	15527	1363748	80	7059	80.0	74.64903846153847	7059.0	6556.4807692307695	telnet
15638	1032618	134	8844	134.0	74.82296650717703	8844.0	4940.755980861244	15527	1363748	80	7059	80.0	74.64903846153847	7059.0	6556.4807692307695	telnet
15638	1032618	134	8844	134.0	74.82296650717703	8844.0	4940.755980861244	15661	1375520	134	11772	134.0	74.93301435406698	11772.0	6581.435406698564	telnet
15765	1041000	127	8382	127.0	75.07142857142857	8382.0	4957.142857142857	15661	1375520	134	11772	134.0	74.93301435406698	11772.0	6581.435406698564	telnet
15765	1041000	127	8382	127.0	75.07142857142857	8382.0	4957.142857142857	15788	1386704	127	11184	127.0	75.18095238095238	11184.0	6603.352380952381	telnet
15797	1043112	32	2112	32.0	74.86729857819905	2112.0	4943.658767772512	15788	1386704	127	11184	127.0	75.18095238095238	11184.0	6603.352380952381	telnet
15797	1043112	32	2112	32.0	74.86729857819905	2112.0	4943.658767772512	15820	1389537	32	2833	32.0	74.97630331753554	2833.0	6585.4834123222745	telnet
15919	1051164	122	8052	122.0	75.08962264150944	8052.0	4958.320754716981	15820	1389537	32	2833	32.0	74.97630331753554	2833.0	6585.4834123222745	telnet
15919	1051164	122	8052	122.0	75.08962264150944	8052.0	4958.320754716981	15942	1400327	122	10790	122.0	75.19811320754717	10790.0	6605.316037735849	telnet
15964	1054134	45	2970	45.0	74.94835680751174	2970.0	4948.985915492958	15942	1400327	122	10790	122.0	75.19811320754717	10790.0	6605.316037735849	telnet
15964	1054134	45	2970	45.0	74.94835680751174	2970.0	4948.985915492958	15987	1404275	45	3948	45.0	75.05633802816901	3948.0	6592.840375586855	telnet
15999	1056444	35	2310	35.0	74.76168224299066	2310.0	4936.654205607477	15987	1404275	45	3948	45.0	75.05633802816901	3948.0	6592.840375586855	telnet
15999	1056444	35	2310	35.0	74.76168224299066	2310.0	4936.654205607477	16022	1407313	35	3038	35.0	74.86915887850468	3038.0	6576.228971962617	telnet
16130	1065120	131	8676	131.0	75.02325581395348	8676.0	4954.046511627907	16022	1407313	35	3038	35.0	74.86915887850468	3038.0	6576.228971962617	telnet
16130	1065120	131	8676	131.0	75.02325581395348	8676.0	4954.046511627907	16154	1418690	132	11377	132.0	75.13488372093023	11377.0	6598.558139534884	telnet
16280	1075020	150	9900	150.0	75.37037037037037	9900.0	4976.944444444444	16154	1418690	132	11377	132.0	75.13488372093023	11377.0	6598.558139534884	telnet
16280	1075020	150	9900	150.0	75.37037037037037	9900.0	4976.944444444444	16304	1431873	150	13183	150.0	75.48148148148148	13183.0	6629.041666666667	telnet
16373	1081158	93	6138	93.0	75.45161290322581	6138.0	4982.294930875576	16304	1431873	150	13183	150.0	75.48148148148148	13183.0	6629.041666666667	telnet
16373	1081158	93	6138	93.0	75.45161290322581	6138.0	4982.294930875576	16397	1440096	93	8223	93.0	75.56221198156682	8223.0	6636.387096774193	telnet
16481	1088286	108	7128	108.0	75.60091743119266	7128.0	4992.137614678899	16397	1440096	93	8223	93.0	75.56221198156682	8223.0	6636.387096774193	telnet
16481	1088286	108	7128	108.0	75.60091743119266	7128.0	4992.137614678899	16505	1449566	108	9470	108.0	75.71100917431193	9470.0	6649.385321100917	telnet
16578	1094688	97	6402	97.0	75.6986301369863	6402.0	4998.575342465753	16505	1449566	108	9470	108.0	75.71100917431193	9470.0	6649.385321100917	telnet
16578	1094688	97	6402	97.0	75.6986301369863	6402.0	4998.575342465753	16602	1458128	97	8562	97.0	75.8082191780822	8562.0	6658.118721461187	telnet
16766	1107096	188	12408	188.0	76.2090909090909	12408.0	5032.254545454545	16602	1458128	97	8562	97.0	75.8082191780822	8562.0	6658.118721461187	telnet
16766	1107096	188	12408	188.0	76.2090909090909	12408.0	5032.254545454545	16790	1474737	188	16609	188.0	76.31818181818181	16609.0	6703.35	telnet
16820	1110660	54	3564	54.0	76.10859728506787	3564.0	5025.6108597285065	16790	1474737	188	16609	188.0	76.31818181818181	16609.0	6703.35	telnet
16820	1110660	54	3564	54.0	76.10859728506787	3564.0	5025.6108597285065	16844	1479489	54	4752	54.0	76.21719457013575	4752.0	6694.52036199095	telnet
16898	1115808	78	5148	78.0	76.11711711711712	5148.0	5026.1621621621625	16844	1479489	54	4752	54.0	76.21719457013575	4752.0	6694.52036199095	telnet
16898	1115808	78	5148	78.0	76.11711711711712	5148.0	5026.1621621621625	16922	1486345	78	6856	78.0	76.22522522522523	6856.0	6695.247747747748	telnet
16968	1120428	70	4620	70.0	76.08968609865471	4620.0	5024.340807174888	16922	1486345	78	6856	78.0	76.22522522522523	6856.0	6695.247747747748	telnet
16968	1120428	70	4620	70.0	76.08968609865471	4620.0	5024.340807174888	16992	1492551	70	6206	70.0	76.19730941704036	6206.0	6693.053811659192	telnet
17084	1128084	116	7656	116.0	76.26785714285714	7656.0	5036.089285714285	16992	1492551	70	6206	70.0	76.19730941704036	6206.0	6693.053811659192	telnet
17084	1128084	116	7656	116.0	76.26785714285714	7656.0	5036.089285714285	17108	1502753	116	10202	116.0	76.375	10202.0	6708.71875	telnet
17105	1129470	21	1386	21.0	76.02222222222223	1386.0	5019.866666666667	17108	1502753	116	10202	116.0	76.375	10202.0	6708.71875	telnet
17105	1129470	21	1386	21.0	76.02222222222223	1386.0	5019.866666666667	17129	1504569	21	1816	21.0	76.1288888888889	1816.0	6686.973333333333	telnet
17177	1134252	72	4782	72.0	76.00442477876106	4782.0	5018.814159292036	17129	1504569	21	1816	21.0	76.1288888888889	1816.0	6686.973333333333	telnet
17177	1134252	72	4782	72.0	76.00442477876106	4782.0	5018.814159292036	17202	1510768	73	6199	73.0	76.11504424778761	6199.0	6684.814159292036	telnet
17236	1138146	59	3894	59.0	75.9295154185022	3894.0	5013.859030837004	17202	1510768	73	6199	73.0	76.11504424778761	6199.0	6684.814159292036	telnet
17236	1138146	59	3894	59.0	75.9295154185022	3894.0	5013.859030837004	17261	1515951	59	5183	59.0	76.03964757709251	5183.0	6678.198237885463	telnet
17406	1149366	170	11220	170.0	76.34210526315789	11220.0	5041.078947368421	17261	1515951	59	5183	59.0	76.03964757709251	5183.0	6678.198237885463	telnet
17406	1149366	170	11220	170.0	76.34210526315789	11220.0	5041.078947368421	17431	1530991	170	15040	170.0	76.45175438596492	15040.0	6714.872807017544	telnet
17558	1159398	152	10032	152.0	76.67248908296943	10032.0	5062.873362445415	17431	1530991	170	15040	170.0	76.45175438596492	15040.0	6714.872807017544	telnet
17558	1159398	152	10032	152.0	76.67248908296943	10032.0	5062.873362445415	17583	1544445	152	13454	152.0	76.78165938864629	13454.0	6744.301310043668	telnet
17590	1161510	32	2112	32.0	76.47826086956522	2112.0	5050.04347826087	17583	1544445	152	13454	152.0	76.78165938864629	13454.0	6744.301310043668	telnet
17590	1161510	32	2112	32.0	76.47826086956522	2112.0	5050.04347826087	17615	1547272	32	2827	32.0	76.58695652173913	2827.0	6727.269565217392	telnet
17590	1161510	0	0	0.0	76.14718614718615	0.0	5028.181818181818	17615	1547272	32	2827	32.0	76.58695652173913	2827.0	6727.269565217392	telnet
17590	1161510	0	0	0.0	76.14718614718615	0.0	5028.181818181818	17615	1547272	0	0	0.0	76.25541125541126	0.0	6698.147186147186	telnet
17590	1161510	0	0	0.0	75.81896551724138	0.0	5006.508620689655	17615	1547272	0	0	0.0	76.25541125541126	0.0	6698.147186147186	telnet
17590	1161510	0	0	0.0	75.81896551724138	0.0	5006.508620689655	17615	1547272	0	0	0.0	75.92672413793103	0.0	6669.275862068966	telnet
17590	1161510	0	0	0.0	75.49356223175965	0.0	4985.021459227468	17615	1547272	0	0	0.0	75.92672413793103	0.0	6669.275862068966	telnet
17590	1161510	0	0	0.0	75.49356223175965	0.0	4985.021459227468	17615	1547272	0	0	0.0	75.60085836909872	0.0	6640.652360515021	telnet
17590	1161510	0	0	0.0	75.17094017094017	0.0	4963.717948717948	17615	1547272	0	0	0.0	75.60085836909872	0.0	6640.652360515021	telnet
17590	1161510	0	0	0.0	75.17094017094017	0.0	4963.717948717948	17615	1547272	0	0	0.0	75.27777777777777	0.0	6612.273504273504	telnet
17590	1161510	0	0	0.0	74.85106382978724	0.0	4942.595744680851	17615	1547272	0	0	0.0	75.27777777777777	0.0	6612.273504273504	telnet
17590	1161510	0	0	0.0	74.85106382978724	0.0	4942.595744680851	17615	1547272	0	0	0.0	74.95744680851064	0.0	6584.136170212766	telnet
17592	1161642	2	132	2.0	74.54237288135593	132.0	4922.21186440678	17615	1547272	0	0	0.0	74.95744680851064	0.0	6584.136170212766	telnet
17592	1161642	2	132	2.0	74.54237288135593	132.0	4922.21186440678	17617	1547409	2	137	2.0	74.64830508474576	137.0	6556.817796610169	telnet
17723	1170318	131	8676	131.0	74.78059071729957	8676.0	4938.050632911392	17617	1547409	2	137	2.0	74.64830508474576	137.0	6556.817796610169	telnet
17723	1170318	131	8676	131.0	74.78059071729957	8676.0	4938.050632911392	17750	1558904	133	11495	133.0	74.89451476793249	11495.0	6577.654008438819	telnet
17888	1181208	165	10890	165.0	75.15966386554622	10890.0	4963.058823529412	17750	1558904	133	11495	133.0	74.89451476793249	11495.0	6577.654008438819	telnet
17888	1181208	165	10890	165.0	75.15966386554622	10890.0	4963.058823529412	17914	1573364	164	14460	164.0	75.26890756302521	14460.0	6610.773109243697	telnet
17922	1183452	34	2244	34.0	74.98744769874477	2244.0	4951.6820083682005	17914	1573364	164	14460	164.0	75.26890756302521	14460.0	6610.773109243697	telnet
17922	1183452	34	2244	34.0	74.98744769874477	2244.0	4951.6820083682005	17948	1576342	34	2978	34.0	75.09623430962343	2978.0	6595.573221757322	telnet
18073	1193418	151	9966	151.0	75.30416666666666	9966.0	4972.575	17948	1576342	34	2978	34.0	75.09623430962343	2978.0	6595.573221757322	telnet
18073	1193418	151	9966	151.0	75.30416666666666	9966.0	4972.575	18099	1589661	151	13319	151.0	75.4125	13319.0	6623.5875	telnet
18156	1198896	83	5478	83.0	75.33609958506224	5478.0	4974.672199170124	18099	1589661	151	13319	151.0	75.4125	13319.0	6623.5875	telnet
18156	1198896	83	5478	83.0	75.33609958506224	5478.0	4974.672199170124	18182	1596994	83	7333	83.0	75.44398340248962	7333.0	6626.531120331951	telnet
18250	1205100	94	6204	94.0	75.41322314049587	6204.0	4979.752066115702	18182	1596994	83	7333	83.0	75.44398340248962	7333.0	6626.531120331951	telnet
18250	1205100	94	6204	94.0	75.41322314049587	6204.0	4979.752066115702	18276	1605284	94	8290	94.0	75.52066115702479	8290.0	6633.4049586776855	telnet
18269	1206354	19	1254	19.0	75.18106995884774	1254.0	4964.419753086419	18276	1605284	94	8290	94.0	75.52066115702479	8290.0	6633.4049586776855	telnet
18269	1206354	19	1254	19.0	75.18106995884774	1254.0	4964.419753086419	18295	1606954	19	1670	19.0	75.2880658436214	1670.0	6612.979423868313	telnet
18269	1206354	0	0	0.0	74.87295081967213	0.0	4944.073770491803	18295	1606954	19	1670	19.0	75.2880658436214	1670.0	6612.979423868313	telnet
18269	1206354	0	0	0.0	74.87295081967213	0.0	4944.073770491803	18295	1606954	0	0	0.0	74.97950819672131	0.0	6585.877049180328	telnet
18395	1214670	126	8316	126.0	75.08163265306122	8316.0	4957.836734693878	18295	1606954	0	0	0.0	74.97950819672131	0.0	6585.877049180328	telnet
18395	1214670	126	8316	126.0	75.08163265306122	8316.0	4957.836734693878	18421	1618016	126	11062	126.0	75.18775510204081	11062.0	6604.1469387755105	telnet
18492	1221072	97	6402	97.0	75.17073170731707	6402.0	4963.707317073171	18421	1618016	126	11062	126.0	75.18775510204081	11062.0	6604.1469387755105	telnet
18492	1221072	97	6402	97.0	75.17073170731707	6402.0	4963.707317073171	18518	1626620	97	8604	97.0	75.27642276422765	8604.0	6612.276422764227	telnet
18494	1221204	2	132	2.0	74.8744939271255	132.0	4944.145748987854	18518	1626620	97	8604	97.0	75.27642276422765	8604.0	6612.276422764227	telnet
18494	1221204	2	132	2.0	74.8744939271255	132.0	4944.145748987854	18520	1626757	2	137	2.0	74.97975708502024	137.0	6586.060728744939	telnet
18616	1229286	122	8082	122.0	75.06451612903226	8082.0	4956.798387096775	18520	1626757	2	137	2.0	74.97975708502024	137.0	6586.060728744939	telnet
18616	1229286	122	8082	122.0	75.06451612903226	8082.0	4956.798387096775	18643	1637362	123	10605	123.0	75.17338709677419	10605.0	6602.2661290322585	telnet
18763	1238988	147	9702	147.0	75.35341365461848	9702.0	4975.855421686747	18643	1637362	123	10605	123.0	75.17338709677419	10605.0	6602.2661290322585	telnet
18763	1238988	147	9702	147.0	75.35341365461848	9702.0	4975.855421686747	18790	1650267	147	12905	147.0	75.46184738955823	12905.0	6627.578313253012	telnet
18866	1245786	103	6798	103.0	75.464	6798.0	4983.144	18790	1650267	147	12905	147.0	75.46184738955823	12905.0	6627.578313253012	telnet
18866	1245786	103	6798	103.0	75.464	6798.0	4983.144	18893	1659337	103	9070	103.0	75.572	9070.0	6637.348	telnet
18908	1248558	42	2772	42.0	75.33067729083665	2772.0	4974.334661354582	18893	1659337	103	9070	103.0	75.572	9070.0	6637.348	telnet
18908	1248558	42	2772	42.0	75.33067729083665	2772.0	4974.334661354582	18935	1663050	42	3713	42.0	75.43824701195219	3713.0	6625.697211155379	telnet
18981	1253376	73	4818	73.0	75.32142857142857	4818.0	4973.714285714285	18935	1663050	42	3713	42.0	75.43824701195219	3713.0	6625.697211155379	telnet
18981	1253376	73	4818	73.0	75.32142857142857	4818.0	4973.714285714285	19008	1669536	73	6486	73.0	75.42857142857143	6486.0	6625.142857142857	telnet
19120	1262550	139	9174	139.0	75.57312252964427	9174.0	4990.316205533597	19008	1669536	73	6486	73.0	75.42857142857143	6486.0	6625.142857142857	telnet
19120	1262550	139	9174	139.0	75.57312252964427	9174.0	4990.316205533597	19147	1681807	139	12271	139.0	75.6798418972332	12271.0	6647.458498023715	telnet
19221	1269216	101	6666	101.0	75.6732283464567	6666.0	4996.913385826771	19147	1681807	139	12271	139.0	75.6798418972332	12271.0	6647.458498023715	telnet
19221	1269216	101	6666	101.0	75.6732283464567	6666.0	4996.913385826771	19248	1690732	101	8925	101.0	75.77952755905511	8925.0	6656.425196850394	telnet
19221	1269216	0	0	0.0	75.37647058823529	0.0	4977.317647058823	19248	1690732	101	8925	101.0	75.77952755905511	8925.0	6656.425196850394	telnet
19221	1269216	0	0	0.0	75.37647058823529	0.0	4977.317647058823	19248	1690732	0	0	0.0	75.48235294117647	0.0	6630.321568627451	telnet
19221	1269216	0	0	0.0	75.08203125	0.0	4957.875	19248	1690732	0	0	0.0	75.48235294117647	0.0	6630.321568627451	telnet
19221	1269216	0	0	0.0	75.08203125	0.0	4957.875	19248	1690732	0	0	0.0	75.1875	0.0	6604.421875	telnet
19320	1275750	99	6534	99.0	75.1750972762646	6534.0	4964.007782101167	19248	1690732	0	0	0.0	75.1875	0.0	6604.421875	telnet
19320	1275750	99	6534	99.0	75.1750972762646	6534.0	4964.007782101167	19347	1699458	99	8726	99.0	75.28015564202335	8726.0	6612.677042801556	telnet
19328	1276278	8	528	8.0	74.91472868217055	528.0	4946.813953488372	19347	1699458	99	8726	99.0	75.28015564202335	8726.0	6612.677042801556	telnet
19328	1276278	8	528	8.0	74.91472868217055	528.0	4946.813953488372	19355	1700124	8	666	8.0	75.01937984496124	666.0	6589.627906976744	telnet
19421	1282446	93	6168	93.0	74.98455598455598	6168.0	4951.528957528957	19355	1700124	8	666	8.0	75.01937984496124	666.0	6589.627906976744	telnet
19421	1282446	93	6168	93.0	74.98455598455598	6168.0	4951.528957528957	19449	1708197	94	8073	94.0	75.0926640926641	8073.0	6595.355212355213	telnet
19421	1282446	0	0	0.0	74.69615384615385	0.0	4932.484615384616	19449	1708197	94	8073	94.0	75.0926640926641	8073.0	6595.355212355213	telnet
19421	1282446	0	0	0.0	74.69615384615385	0.0	4932.484615384616	19449	1708197	0	0	0.0	74.80384615384615	0.0	6569.988461538462	telnet
19421	1282446	0	0	0.0	74.40996168582376	0.0	4913.586206896552	19449	1708197	0	0	0.0	74.80384615384615	0.0	6569.988461538462	telnet
19421	1282446	0	0	0.0	74.40996168582376	0.0	4913.586206896552	19449	1708197	0	0	0.0	74.51724137931035	0.0	6544.816091954023	telnet
19421	1282446	0	0	0.0	74.12595419847328	0.0	4894.832061068702	19449	1708197	0	0	0.0	74.51724137931035	0.0	6544.816091954023	telnet
19421	1282446	0	0	0.0	74.12595419847328	0.0	4894.832061068702	19449	1708197	0	0	0.0	74.23282442748092	0.0	6519.835877862595	telnet
19421	1282446	0	0	0.0	73.84410646387833	0.0	4876.220532319392	19449	1708197	0	0	0.0	74.23282442748092	0.0	6519.835877862595	telnet
19421	1282446	0	0	0.0	73.84410646387833	0.0	4876.220532319392	19449	1708197	0	0	0.0	73.95057034220532	0.0	6495.045627376426	telnet
19421	1282446	0	0	0.0	73.56439393939394	0.0	4857.75	19449	1708197	0	0	0.0	73.95057034220532	0.0	6495.045627376426	telnet
19421	1282446	0	0	0.0	73.56439393939394	0.0	4857.75	19449	1708197	0	0	0.0	73.67045454545455	0.0	6470.443181818182	telnet
19421	1282446	0	0	0.0	73.28679245283018	0.0	4839.418867924528	19449	1708197	0	0	0.0	73.67045454545455	0.0	6470.443181818182	telnet
19421	1282446	0	0	0.0	73.28679245283018	0.0	4839.418867924528	19449	1708197	0	0	0.0	73.39245283018867	0.0	6446.026415094339	telnet
19421	1282446	0	0	0.0	73.01127819548873	0.0	4821.225563909775	19449	1708197	0	0	0.0	73.39245283018867	0.0	6446.026415094339	telnet
19421	1282446	0	0	0.0	73.01127819548873	0.0	4821.225563909775	19449	1708197	0	0	0.0	73.11654135338345	0.0	6421.793233082707	telnet
19421	1282446	0	0	0.0	72.7378277153558	0.0	4803.168539325843	19449	1708197	0	0	0.0	73.11654135338345	0.0	6421.793233082707	telnet
19421	1282446	0	0	0.0	72.7378277153558	0.0	4803.168539325843	19449	1708197	0	0	0.0	72.84269662921348	0.0	6397.741573033708	telnet
19421	1282446	0	0	0.0	72.46641791044776	0.0	4785.246268656716	19449	1708197	0	0	0.0	72.84269662921348	0.0	6397.741573033708	telnet
19421	1282446	0	0	0.0	72.46641791044776	0.0	4785.246268656716	19449	1708197	0	0	0.0	72.57089552238806	0.0	6373.869402985075	telnet
19421	1282446	0	0	0.0	72.19702602230483	0.0	4767.457249070632	19449	1708197	0	0	0.0	72.57089552238806	0.0	6373.869402985075	telnet
19421	1282446	0	0	0.0	72.19702602230483	0.0	4767.457249070632	19449	1708197	0	0	0.0	72.30111524163569	0.0	6350.174721189591	telnet
19421	1282446	0	0	0.0	71.92962962962963	0.0	4749.8	19449	1708197	0	0	0.0	72.30111524163569	0.0	6350.174721189591	telnet
19421	1282446	0	0	0.0	71.92962962962963	0.0	4749.8	19449	1708197	0	0	0.0	72.03333333333333	0.0	6326.655555555555	telnet
19421	1282446	0	0	0.0	71.66420664206642	0.0	4732.273062730627	19449	1708197	0	0	0.0	72.03333333333333	0.0	6326.655555555555	telnet
19421	1282446	0	0	0.0	71.66420664206642	0.0	4732.273062730627	19449	1708197	0	0	0.0	71.76752767527675	0.0	6303.309963099631	telnet
19421	1282446	0	0	0.0	71.40073529411765	0.0	4714.875	19449	1708197	0	0	0.0	71.76752767527675	0.0	6303.309963099631	telnet
19421	1282446	0	0	0.0	71.40073529411765	0.0	4714.875	19449	1708197	0	0	0.0	71.50367647058823	0.0	6280.136029411765	telnet
19421	1282446	0	0	0.0	71.13919413919415	0.0	4697.604395604396	19449	1708197	0	0	0.0	71.50367647058823	0.0	6280.136029411765	telnet
19421	1282446	0	0	0.0	71.13919413919415	0.0	4697.604395604396	19449	1708197	0	0	0.0	71.24175824175825	0.0	6257.131868131868	telnet
19421	1282446	0	0	0.0	70.87956204379562	0.0	4680.459854014599	19449	1708197	0	0	0.0	71.24175824175825	0.0	6257.131868131868	telnet
19421	1282446	0	0	0.0	70.87956204379562	0.0	4680.459854014599	19449	1708197	0	0	0.0	70.98175182481752	0.0	6234.295620437956	telnet
19421	1282446	0	0	0.0	70.62181818181818	0.0	4663.44	19449	1708197	0	0	0.0	70.98175182481752	0.0	6234.295620437956	telnet
19421	1282446	0	0	0.0	70.62181818181818	0.0	4663.44	19449	1708197	0	0	0.0	70.72363636363636	0.0	6211.625454545455	telnet
19421	1282446	0	0	0.0	70.3659420289855	0.0	4646.54347826087	19449	1708197	0	0	0.0	70.72363636363636	0.0	6211.625454545455	telnet
19421	1282446	0	0	0.0	70.3659420289855	0.0	4646.54347826087	19449	1708197	0	0	0.0	70.46739130434783	0.0	6189.119565217391	telnet
19421	1282446	0	0	0.0	70.11191335740072	0.0	4629.768953068592	19449	1708197	0	0	0.0	70.46739130434783	0.0	6189.119565217391	telnet
19421	1282446	0	0	0.0	70.11191335740072	0.0	4629.768953068592	19449	1708197	0	0	0.0	70.2129963898917	0.0	6166.776173285199	telnet
19421	1282446	0	0	0.0	69.85971223021583	0.0	4613.115107913669	19449	1708197	0	0	0.0	70.2129963898917	0.0	6166.776173285199	telnet
19421	1282446	0	0	0.0	69.85971223021583	0.0	4613.115107913669	19449	1708197	0	0	0.0	69.96043165467626	0.0	6144.593525179856	telnet
19421	1282446	0	0	0.0	69.60931899641577	0.0	4596.580645161291	19449	1708197	0	0	0.0	69.96043165467626	0.0	6144.593525179856	telnet
19421	1282446	0	0	0.0	69.60931899641577	0.0	4596.580645161291	19449	1708197	0	0	0.0	69.70967741935483	0.0	6122.569892473119	telnet
19421	1282446	0	0	0.0	69.36071428571428	0.0	4580.164285714286	19449	1708197	0	0	0.0	69.70967741935483	0.0	6122.569892473119	telnet
19421	1282446	0	0	0.0	69.36071428571428	0.0	4580.164285714286	19449	1708197	0	0	0.0	69.46071428571429	0.0	6100.703571428571	telnet
19421	1282446	0	0	0.0	69.11387900355872	0.0	4563.864768683274	19449	1708197	0	0	0.0	69.46071428571429	0.0	6100.703571428571	telnet
19421	1282446	0	0	0.0	69.11387900355872	0.0	4563.864768683274	19449	1708197	0	0	0.0	69.2135231316726	0.0	6078.992882562277	telnet
19421	1282446	0	0	0.0	68.86879432624113	0.0	4547.68085106383	19449	1708197	0	0	0.0	69.2135231316726	0.0	6078.992882562277	telnet
19421	1282446	0	0	0.0	68.86879432624113	0.0	4547.68085106383	19449	1708197	0	0	0.0	68.96808510638297	0.0	6057.436170212766	telnet
19421	1282446	0	0	0.0	68.62544169611307	0.0	4531.611307420495	19449	1708197	0	0	0.0	68.96808510638297	0.0	6057.436170212766	telnet
19421	1282446	0	0	0.0	68.62544169611307	0.0	4531.611307420495	19449	1708197	0	0	0.0	68.7243816254417	0.0	6036.031802120141	telnet
19421	1282446	0	0	0.0	68.38380281690141	0.0	4515.654929577465	19449	1708197	0	0	0.0	68.7243816254417	0.0	6036.031802120141	telnet
19421	1282446	0	0	0.0	68.38380281690141	0.0	4515.654929577465	19449	1708197	0	0	0.0	68.48239436619718	0.0	6014.778169014085	telnet
19421	1282446	0	0	0.0	68.1438596491228	0.0	4499.8105263157895	19449	1708197	0	0	0.0	68.48239436619718	0.0	6014.778169014085	telnet
19421	1282446	0	0	0.0	68.1438596491228	0.0	4499.8105263157895	19449	1708197	0	0	0.0	68.2421052631579	0.0	5993.6736842105265	telnet
19421	1282446	0	0	0.0	67.9055944055944	0.0	4484.076923076923	19449	1708197	0	0	0.0	68.2421052631579	0.0	5993.6736842105265	telnet
19421	1282446	0	0	0.0	67.9055944055944	0.0	4484.076923076923	19449	1708197	0	0	0.0	68.0034965034965	0.0	5972.716783216783	telnet
19421	1282446	0	0	0.0	67.66898954703832	0.0	4468.452961672474	19449	1708197	0	0	0.0	68.0034965034965	0.0	5972.716783216783	telnet
19421	1282446	0	0	0.0	67.66898954703832	0.0	4468.452961672474	19449	1708197	0	0	0.0	67.76655052264809	0.0	5951.905923344948	telnet
19421	1282446	0	0	0.0	67.43402777777777	0.0	4452.9375	19449	1708197	0	0	0.0	67.76655052264809	0.0	5951.905923344948	telnet
19421	1282446	0	0	0.0	67.43402777777777	0.0	4452.9375	19449	1708197	0	0	0.0	67.53125	0.0	5931.239583333333	telnet
19421	1282446	0	0	0.0	67.20069204152249	0.0	4437.529411764706	19449	1708197	0	0	0.0	67.53125	0.0	5931.239583333333	telnet
19421	1282446	0	0	0.0	67.20069204152249	0.0	4437.529411764706	19449	1708197	0	0	0.0	67.29757785467127	0.0	5910.716262975779	telnet
19421	1282446	0	0	0.0	66.96896551724137	0.0	4422.227586206896	19449	1708197	0	0	0.0	67.29757785467127	0.0	5910.716262975779	telnet
19421	1282446	0	0	0.0	66.96896551724137	0.0	4422.227586206896	19449	1708197	0	0	0.0	67.06551724137931	0.0	5890.334482758621	telnet
19421	1282446	0	0	0.0	66.73883161512028	0.0	4407.030927835051	19449	1708197	0	0	0.0	67.06551724137931	0.0	5890.334482758621	telnet
19421	1282446	0	0	0.0	66.73883161512028	0.0	4407.030927835051	19449	1708197	0	0	0.0	66.83505154639175	0.0	5870.092783505154	telnet
